date,department_id,occupied_beds,emergency_cases,revenue,total_beds,occupancy_rate,day_of_week,month,weekend
2025-10-08,7,1,0,13852,47,2.127659574468085,2,10,0
2025-10-08,9,2,1,98490,37,5.405405405405405,2,10,0
2025-10-08,11,2,0,164190,44,4.545454545454546,2,10,0
2025-10-08,12,2,0,230291,49,4.081632653061225,2,10,0
2025-10-09,1,1,0,58041,39,2.564102564102564,3,10,0
2025-10-09,3,1,1,22325,44,2.272727272727273,3,10,0
2025-10-09,4,3,3,148119,34,8.823529411764707,3,10,0
2025-10-09,5,4,3,235154,48,8.333333333333332,3,10,0
2025-10-09,6,2,1,130506,40,5.0,3,10,0
2025-10-09,7,1,0,13852,47,2.127659574468085,3,10,0
2025-10-09,8,1,0,107602,37,2.7027027027027026,3,10,0
2025-10-09,9,2,1,98490,37,5.405405405405405,3,10,0
2025-10-09,11,3,0,224740,44,6.8181818181818175,3,10,0
2025-10-09,12,1,0,84347,49,2.0408163265306123,3,10,0
2025-10-10,1,1,0,58041,39,2.564102564102564,4,10,0
2025-10-10,3,1,1,22325,44,2.272727272727273,4,10,0
2025-10-10,4,3,3,148119,34,8.823529411764707,4,10,0
2025-10-10,5,4,3,235154,48,8.333333333333332,4,10,0
2025-10-10,6,2,1,136412,40,5.0,4,10,0
2025-10-10,7,1,0,13852,47,2.127659574468085,4,10,0
2025-10-10,8,2,0,162706,37,5.405405405405405,4,10,0
2025-10-10,9,3,2,231057,37,8.108108108108109,4,10,0
2025-10-10,11,2,0,140928,44,4.545454545454546,4,10,0
2025-10-10,12,1,0,84347,49,2.0408163265306123,4,10,0
2025-10-11,1,2,1,88765,39,5.128205128205128,5,10,1
2025-10-11,3,1,1,22325,44,2.272727272727273,5,10,1
2025-10-11,4,3,3,148119,34,8.823529411764707,5,10,1
2025-10-11,5,3,3,151709,48,6.25,5,10,1
2025-10-11,6,2,1,136412,40,5.0,5,10,1
2025-10-11,7,1,0,13852,47,2.127659574468085,5,10,1
2025-10-11,8,2,0,162706,37,5.405405405405405,5,10,1
2025-10-11,9,1,1,132567,37,2.7027027027027026,5,10,1
2025-10-11,11,2,0,168069,44,4.545454545454546,5,10,1
2025-10-12,1,3,2,165113,39,7.6923076923076925,6,10,1
2025-10-12,2,1,1,37015,35,2.857142857142857,6,10,1
2025-10-12,3,1,1,22325,44,2.272727272727273,6,10,1
2025-10-12,4,3,3,162799,34,8.823529411764707,6,10,1
2025-10-12,5,2,2,109849,48,4.166666666666666,6,10,1
2025-10-12,6,2,1,136412,40,5.0,6,10,1
2025-10-12,8,2,0,162706,37,5.405405405405405,6,10,1
2025-10-12,9,1,1,132567,37,2.7027027027027026,6,10,1
2025-10-12,11,2,0,168069,44,4.545454545454546,6,10,1
2025-10-13,1,3,2,165113,39,7.6923076923076925,0,10,0
2025-10-13,2,1,1,37015,35,2.857142857142857,0,10,0
2025-10-13,3,2,1,159947,44,4.545454545454546,0,10,0
2025-10-13,4,3,3,162799,34,8.823529411764707,0,10,0
2025-10-13,5,2,2,109849,48,4.166666666666666,0,10,0
2025-10-13,6,2,1,136412,40,5.0,0,10,0
2025-10-13,8,2,0,162706,37,5.405405405405405,0,10,0
2025-10-13,9,1,1,132567,37,2.7027027027027026,0,10,0
2025-10-13,11,2,0,168069,44,4.545454545454546,0,10,0
2025-10-14,1,2,2,107072,39,5.128205128205128,1,10,0
2025-10-14,2,2,2,61791,35,5.714285714285714,1,10,0
2025-10-14,3,1,0,137622,44,2.272727272727273,1,10,0
2025-10-14,4,3,2,119103,34,8.823529411764707,1,10,0
2025-10-14,5,1,1,15133,48,2.083333333333333,1,10,0
2025-10-14,6,2,1,136412,40,5.0,1,10,0
2025-10-14,7,1,1,8697,47,2.127659574468085,1,10,0
2025-10-14,8,2,0,162706,37,5.405405405405405,1,10,0
2025-10-14,9,1,1,132567,37,2.7027027027027026,1,10,0
2025-10-14,11,2,0,168069,44,4.545454545454546,1,10,0
2025-10-15,1,1,1,76348,39,2.564102564102564,2,10,0
2025-10-15,2,1,1,24776,35,2.857142857142857,2,10,0
2025-10-15,3,1,0,137622,44,2.272727272727273,2,10,0
2025-10-15,4,3,1,153648,34,8.823529411764707,2,10,0
2025-10-15,5,1,1,15133,48,2.083333333333333,2,10,0
2025-10-15,6,2,1,136412,40,5.0,2,10,0
2025-10-15,7,1,1,8697,47,2.127659574468085,2,10,0
2025-10-15,8,2,0,162706,37,5.405405405405405,2,10,0
2025-10-15,9,2,1,252994,37,5.405405405405405,2,10,0
2025-10-15,11,1,0,60550,44,2.272727272727273,2,10,0
2025-10-16,1,1,1,76348,39,2.564102564102564,3,10,0
2025-10-16,2,1,1,24776,35,2.857142857142857,3,10,0
2025-10-16,3,3,2,183948,44,6.8181818181818175,3,10,0
2025-10-16,4,2,0,139761,34,5.88235294117647,3,10,0
2025-10-16,5,1,1,15133,48,2.083333333333333,3,10,0
2025-10-16,6,2,1,136412,40,5.0,3,10,0
2025-10-16,7,2,1,54091,47,4.25531914893617,3,10,0
2025-10-16,8,1,0,55104,37,2.7027027027027026,3,10,0
2025-10-16,9,3,1,264776,37,8.108108108108109,3,10,0
2025-10-16,11,1,0,60550,44,2.272727272727273,3,10,0
2025-10-16,12,1,1,130832,49,2.0408163265306123,3,10,0
2025-10-17,2,1,1,24776,35,2.857142857142857,4,10,0
2025-10-17,3,4,2,219665,44,9.090909090909092,4,10,0
2025-10-17,4,1,0,129891,34,2.941176470588235,4,10,0
2025-10-17,6,1,0,32774,40,2.5,4,10,0
2025-10-17,7,2,1,54091,47,4.25531914893617,4,10,0
2025-10-17,8,2,1,171792,37,5.405405405405405,4,10,0
2025-10-17,9,3,1,264776,37,8.108108108108109,4,10,0
2025-10-17,11,1,0,60550,44,2.272727272727273,4,10,0
2025-10-17,12,1,1,130832,49,2.0408163265306123,4,10,0
2025-10-18,2,1,1,24776,35,2.857142857142857,5,10,1
2025-10-18,3,5,3,335726,44,11.363636363636363,5,10,1
2025-10-18,4,1,0,129891,34,2.941176470588235,5,10,1
2025-10-18,5,2,1,165356,48,4.166666666666666,5,10,1
2025-10-18,6,1,0,32774,40,2.5,5,10,1
2025-10-18,8,2,1,171792,37,5.405405405405405,5,10,1
2025-10-18,9,2,1,144349,37,5.405405405405405,5,10,1
2025-10-18,11,1,0,60550,44,2.272727272727273,5,10,1
2025-10-18,12,1,1,130832,49,2.0408163265306123,5,10,1
2025-10-19,2,1,1,24776,35,2.857142857142857,6,10,1
2025-10-19,3,5,3,335726,44,11.363636363636363,6,10,1
2025-10-19,5,3,2,256124,48,6.25,6,10,1
2025-10-19,6,1,0,32774,40,2.5,6,10,1
2025-10-19,7,1,1,95365,47,2.127659574468085,6,10,1
2025-10-19,8,1,1,116688,37,2.7027027027027026,6,10,1
2025-10-19,9,2,1,144349,37,5.405405405405405,6,10,1
2025-10-19,12,2,2,278156,49,4.081632653061225,6,10,1
2025-10-20,2,1,1,24776,35,2.857142857142857,0,10,0
2025-10-20,3,5,3,335726,44,11.363636363636363,0,10,0
2025-10-20,4,1,0,20739,34,2.941176470588235,0,10,0
2025-10-20,5,3,2,256124,48,6.25,0,10,0
2025-10-20,6,1,0,32774,40,2.5,0,10,0
2025-10-20,7,1,1,95365,47,2.127659574468085,0,10,0
2025-10-20,8,1,1,116688,37,2.7027027027027026,0,10,0
2025-10-20,9,2,1,48271,37,5.405405405405405,0,10,0
2025-10-20,12,2,2,278156,49,4.081632653061225,0,10,0
2025-10-21,2,1,1,24776,35,2.857142857142857,1,10,0
2025-10-21,3,6,3,456550,44,13.636363636363635,1,10,0
2025-10-21,4,1,0,20739,34,2.941176470588235,1,10,0
2025-10-21,5,4,3,392762,48,8.333333333333332,1,10,0
2025-10-21,6,1,0,73203,40,2.5,1,10,0
2025-10-21,7,2,1,209042,47,4.25531914893617,1,10,0
2025-10-21,8,1,1,116688,37,2.7027027027027026,1,10,0
2025-10-21,9,4,2,173103,37,10.81081081081081,1,10,0
2025-10-21,10,1,0,91680,46,2.1739130434782608,1,10,0
2025-10-21,12,2,2,278156,49,4.081632653061225,1,10,0
2025-10-22,2,3,2,190550,35,8.571428571428571,2,10,0
2025-10-22,3,6,3,456550,44,13.636363636363635,2,10,0
2025-10-22,4,2,0,125039,34,5.88235294117647,2,10,0
2025-10-22,5,3,2,301994,48,6.25,2,10,0
2025-10-22,6,1,0,73203,40,2.5,2,10,0
2025-10-22,7,2,1,209042,47,4.25531914893617,2,10,0
2025-10-22,8,1,1,116688,37,2.7027027027027026,2,10,0
2025-10-22,9,4,2,173103,37,10.81081081081081,2,10,0
2025-10-22,10,1,0,91680,46,2.1739130434782608,2,10,0
2025-10-22,11,2,1,80646,44,4.545454545454546,2,10,0
2025-10-22,12,2,2,278156,49,4.081632653061225,2,10,0
2025-10-23,2,4,2,306763,35,11.428571428571429,3,10,0
2025-10-23,3,4,3,198104,44,9.090909090909092,3,10,0
2025-10-23,4,2,0,125039,34,5.88235294117647,3,10,0
2025-10-23,5,2,1,220739,48,4.166666666666666,3,10,0
2025-10-23,6,1,0,73203,40,2.5,3,10,0
2025-10-23,7,2,1,209042,47,4.25531914893617,3,10,0
2025-10-23,8,1,1,116688,37,2.7027027027027026,3,10,0
2025-10-23,9,3,1,136614,37,8.108108108108109,3,10,0
2025-10-23,10,1,0,91680,46,2.1739130434782608,3,10,0
2025-10-23,11,2,1,80646,44,4.545454545454546,3,10,0
2025-10-23,12,1,1,147324,49,2.0408163265306123,3,10,0
2025-10-24,2,2,1,223793,35,5.714285714285714,4,10,0
2025-10-24,3,3,2,181172,44,6.8181818181818175,4,10,0
2025-10-24,4,1,0,104300,34,2.941176470588235,4,10,0
2025-10-24,5,2,1,220739,48,4.166666666666666,4,10,0
2025-10-24,6,1,0,73203,40,2.5,4,10,0
2025-10-24,7,4,2,394422,47,8.51063829787234,4,10,0
2025-10-24,9,3,1,136614,37,8.108108108108109,4,10,0
2025-10-24,10,1,0,91680,46,2.1739130434782608,4,10,0
2025-10-24,11,3,2,184718,44,6.8181818181818175,4,10,0
2025-10-24,12,1,1,147324,49,2.0408163265306123,4,10,0
2025-10-25,1,2,1,138412,39,5.128205128205128,5,10,1
2025-10-25,2,2,1,223793,35,5.714285714285714,5,10,1
2025-10-25,3,3,2,181172,44,6.8181818181818175,5,10,1
2025-10-25,4,1,0,104300,34,2.941176470588235,5,10,1
2025-10-25,5,4,3,304203,48,8.333333333333332,5,10,1
2025-10-25,6,1,0,73203,40,2.5,5,10,1
2025-10-25,7,4,2,394422,47,8.51063829787234,5,10,1
2025-10-25,9,3,1,136614,37,8.108108108108109,5,10,1
2025-10-25,10,1,0,91680,46,2.1739130434782608,5,10,1
2025-10-25,11,3,2,184718,44,6.8181818181818175,5,10,1
2025-10-25,12,1,1,147324,49,2.0408163265306123,5,10,1
2025-10-26,1,2,1,138412,39,5.128205128205128,6,10,1
2025-10-26,2,2,1,223793,35,5.714285714285714,6,10,1
2025-10-26,3,2,1,151778,44,4.545454545454546,6,10,1
2025-10-26,4,2,0,131706,34,5.88235294117647,6,10,1
2025-10-26,5,4,3,304203,48,8.333333333333332,6,10,1
2025-10-26,6,1,0,73203,40,2.5,6,10,1
2025-10-26,7,5,2,478059,47,10.638297872340425,6,10,1
2025-10-26,9,1,1,56596,37,2.7027027027027026,6,10,1
2025-10-26,10,1,0,91680,46,2.1739130434782608,6,10,1
2025-10-26,11,2,1,80646,44,4.545454545454546,6,10,1
2025-10-26,12,2,2,200430,49,4.081632653061225,6,10,1
2025-10-27,1,2,1,138412,39,5.128205128205128,0,10,0
2025-10-27,2,3,1,255029,35,8.571428571428571,0,10,0
2025-10-27,3,1,1,116061,44,2.272727272727273,0,10,0
2025-10-27,4,2,0,131706,34,5.88235294117647,0,10,0
2025-10-27,5,3,2,291527,48,6.25,0,10,0
2025-10-27,6,2,1,178964,40,5.0,0,10,0
2025-10-27,7,3,1,358925,47,6.382978723404255,0,10,0
2025-10-27,9,1,1,56596,37,2.7027027027027026,0,10,0
2025-10-27,10,1,0,91680,46,2.1739130434782608,0,10,0
2025-10-27,11,2,1,80646,44,4.545454545454546,0,10,0
2025-10-27,12,1,1,53106,49,2.0408163265306123,0,10,0
2025-10-28,1,2,1,138412,39,5.128205128205128,1,10,0
2025-10-28,2,2,0,147449,35,5.714285714285714,1,10,0
2025-10-28,4,2,0,131706,34,5.88235294117647,1,10,0
2025-10-28,5,2,2,207426,48,4.166666666666666,1,10,0
2025-10-28,6,2,1,178964,40,5.0,1,10,0
2025-10-28,7,3,2,259968,47,6.382978723404255,1,10,0
2025-10-28,9,3,1,234363,37,8.108108108108109,1,10,0
2025-10-28,10,1,0,91680,46,2.1739130434782608,1,10,0
2025-10-28,11,2,1,80646,44,4.545454545454546,1,10,0
2025-10-28,12,1,1,53106,49,2.0408163265306123,1,10,0
2025-10-29,1,2,1,86915,39,5.128205128205128,2,10,0
2025-10-29,2,2,0,147449,35,5.714285714285714,2,10,0
2025-10-29,4,1,0,27406,34,2.941176470588235,2,10,0
2025-10-29,5,2,2,114693,48,4.166666666666666,2,10,0
2025-10-29,6,1,1,105761,40,2.5,2,10,0
2025-10-29,7,3,2,259968,47,6.382978723404255,2,10,0
2025-10-29,8,1,0,14415,37,2.7027027027027026,2,10,0
2025-10-29,9,4,1,381759,37,10.81081081081081,2,10,0
2025-10-29,10,2,0,234612,46,4.3478260869565215,2,10,0
2025-10-29,11,1,0,51212,44,2.272727272727273,2,10,0
2025-10-29,12,1,1,53106,49,2.0408163265306123,2,10,0
2025-10-30,1,2,1,86915,39,5.128205128205128,3,10,0
2025-10-30,2,1,0,31236,35,2.857142857142857,3,10,0
2025-10-30,4,1,0,27406,34,2.941176470588235,3,10,0
2025-10-30,5,2,2,114693,48,4.166666666666666,3,10,0
2025-10-30,7,3,2,259968,47,6.382978723404255,3,10,0
2025-10-30,8,1,0,14415,37,2.7027027027027026,3,10,0
2025-10-30,9,4,1,381759,37,10.81081081081081,3,10,0
2025-10-30,10,3,1,258765,46,6.521739130434782,3,10,0
2025-10-30,11,1,0,51212,44,2.272727272727273,3,10,0
2025-10-30,12,1,1,53106,49,2.0408163265306123,3,10,0
2025-10-31,1,2,1,86915,39,5.128205128205128,4,10,0
2025-10-31,2,1,0,31236,35,2.857142857142857,4,10,0
2025-10-31,4,1,0,27406,34,2.941176470588235,4,10,0
2025-10-31,5,2,2,114693,48,4.166666666666666,4,10,0
2025-10-31,7,3,2,259968,47,6.382978723404255,4,10,0
2025-10-31,8,2,0,37683,37,5.405405405405405,4,10,0
2025-10-31,9,4,1,381759,37,10.81081081081081,4,10,0
2025-10-31,10,2,1,167085,46,4.3478260869565215,4,10,0
2025-10-31,11,1,0,51212,44,2.272727272727273,4,10,0
2025-10-31,12,1,1,53106,49,2.0408163265306123,4,10,0
2025-11-01,1,2,1,86915,39,5.128205128205128,5,11,1
2025-11-01,2,1,0,31236,35,2.857142857142857,5,11,1
2025-11-01,4,1,0,27406,34,2.941176470588235,5,11,1
2025-11-01,5,2,2,114693,48,4.166666666666666,5,11,1
2025-11-01,7,4,2,396638,47,8.51063829787234,5,11,1
2025-11-01,8,3,0,106030,37,8.108108108108109,5,11,1
2025-11-01,9,3,0,325163,37,8.108108108108109,5,11,1
2025-11-01,10,3,2,297771,46,6.521739130434782,5,11,1
2025-11-01,12,1,1,53106,49,2.0408163265306123,5,11,1
2025-11-02,1,2,1,86915,39,5.128205128205128,6,11,1
2025-11-02,2,2,0,84200,35,5.714285714285714,6,11,1
2025-11-02,3,2,2,182586,44,4.545454545454546,6,11,1
2025-11-02,4,1,0,27406,34,2.941176470588235,6,11,1
2025-11-02,5,2,2,130592,48,4.166666666666666,6,11,1
2025-11-02,6,1,1,44602,40,2.5,6,11,1
2025-11-02,7,3,1,365516,47,6.382978723404255,6,11,1
2025-11-02,8,2,0,82762,37,5.405405405405405,6,11,1
2025-11-02,9,4,0,427112,37,10.81081081081081,6,11,1
2025-11-02,10,3,2,297771,46,6.521739130434782,6,11,1
2025-11-02,11,1,0,89688,44,2.272727272727273,6,11,1
2025-11-02,12,1,1,53106,49,2.0408163265306123,6,11,1
2025-11-03,1,2,1,86915,39,5.128205128205128,0,11,0
2025-11-03,2,3,0,205402,35,8.571428571428571,0,11,0
2025-11-03,3,2,2,182586,44,4.545454545454546,0,11,0
2025-11-03,4,1,0,27406,34,2.941176470588235,0,11,0
2025-11-03,5,4,3,326858,48,8.333333333333332,0,11,0
2025-11-03,6,1,1,44602,40,2.5,0,11,0
2025-11-03,7,3,1,365516,47,6.382978723404255,0,11,0
2025-11-03,8,2,1,182997,37,5.405405405405405,0,11,0
2025-11-03,9,5,0,533169,37,13.513513513513514,0,11,0
2025-11-03,10,3,2,297771,46,6.521739130434782,0,11,0
2025-11-03,11,1,0,89688,44,2.272727272727273,0,11,0
2025-11-03,12,1,1,53106,49,2.0408163265306123,0,11,0
2025-11-04,2,3,0,205402,35,8.571428571428571,1,11,0
2025-11-04,3,2,2,182586,44,4.545454545454546,1,11,0
2025-11-04,4,1,0,27406,34,2.941176470588235,1,11,0
2025-11-04,5,3,2,282953,48,6.25,1,11,0
2025-11-04,7,3,1,365516,47,6.382978723404255,1,11,0
2025-11-04,8,3,2,219781,37,8.108108108108109,1,11,0
2025-11-04,9,5,0,533169,37,13.513513513513514,1,11,0
2025-11-04,10,2,1,273618,46,4.3478260869565215,1,11,0
2025-11-04,11,2,0,227600,44,4.545454545454546,1,11,0
2025-11-05,2,3,0,205402,35,8.571428571428571,2,11,0
2025-11-05,3,3,2,211454,44,6.8181818181818175,2,11,0
2025-11-05,4,1,0,27406,34,2.941176470588235,2,11,0
2025-11-05,5,2,2,183912,48,4.166666666666666,2,11,0
2025-11-05,7,3,1,365516,47,6.382978723404255,2,11,0
2025-11-05,8,4,2,348718,37,10.81081081081081,2,11,0
2025-11-05,9,5,0,533169,37,13.513513513513514,2,11,0
2025-11-05,10,2,1,273618,46,4.3478260869565215,2,11,0
2025-11-05,11,3,1,245986,44,6.8181818181818175,2,11,0
2025-11-06,2,2,0,174166,35,5.714285714285714,3,11,0
2025-11-06,3,3,2,211454,44,6.8181818181818175,3,11,0
2025-11-06,5,2,2,183912,48,4.166666666666666,3,11,0
2025-11-06,7,2,1,239866,47,4.25531914893617,3,11,0
2025-11-06,8,4,2,348718,37,10.81081081081081,3,11,0
2025-11-06,9,4,0,433904,37,10.81081081081081,3,11,0
2025-11-06,10,2,1,273618,46,4.3478260869565215,3,11,0
2025-11-06,11,3,1,245986,44,6.8181818181818175,3,11,0
2025-11-07,2,1,0,113473,35,2.857142857142857,4,11,0
2025-11-07,3,5,3,262287,44,11.363636363636363,4,11,0
2025-11-07,5,4,2,383139,48,8.333333333333332,4,11,0
2025-11-07,7,2,1,239866,47,4.25531914893617,4,11,0
2025-11-07,8,2,1,243587,37,5.405405405405405,4,11,0
2025-11-07,9,3,0,355402,37,8.108108108108109,4,11,0
2025-11-07,10,2,1,273618,46,4.3478260869565215,4,11,0
2025-11-07,11,3,1,245986,44,6.8181818181818175,4,11,0
2025-11-07,12,1,1,36189,49,2.0408163265306123,4,11,0
2025-11-08,2,1,0,113473,35,2.857142857142857,5,11,1
2025-11-08,3,4,3,233419,44,9.090909090909092,5,11,1
2025-11-08,5,3,1,296452,48,6.25,5,11,1
2025-11-08,7,3,2,277669,47,6.382978723404255,5,11,1
2025-11-08,8,3,1,361456,37,8.108108108108109,5,11,1
2025-11-08,9,3,0,355402,37,8.108108108108109,5,11,1
2025-11-08,10,2,2,182936,46,4.3478260869565215,5,11,1
2025-11-08,11,3,1,245986,44,6.8181818181818175,5,11,1
2025-11-08,12,2,2,82560,49,4.081632653061225,5,11,1
2025-11-09,2,2,0,187868,35,5.714285714285714,6,11,1
2025-11-09,3,2,2,163681,44,4.545454545454546,6,11,1
2025-11-09,5,3,1,296452,48,6.25,6,11,1
2025-11-09,7,3,2,190948,47,6.382978723404255,6,11,1
2025-11-09,8,3,1,361456,37,8.108108108108109,6,11,1
2025-11-09,9,2,0,208006,37,5.405405405405405,6,11,1
2025-11-09,10,3,3,196142,46,6.521739130434782,6,11,1
2025-11-09,11,3,1,245986,44,6.8181818181818175,6,11,1
2025-11-09,12,2,2,82560,49,4.081632653061225,6,11,1
2025-11-10,1,2,1,89151,39,5.128205128205128,0,11,0
2025-11-10,2,2,0,187868,35,5.714285714285714,0,11,0
2025-11-10,3,2,2,163681,44,4.545454545454546,0,11,0
2025-11-10,5,2,0,199227,48,4.166666666666666,0,11,0
2025-11-10,6,1,0,25665,40,2.5,0,11,0
2025-11-10,7,3,2,190948,47,6.382978723404255,0,11,0
2025-11-10,8,2,1,243587,37,5.405405405405405,0,11,0
2025-11-10,9,2,0,208006,37,5.405405405405405,0,11,0
2025-11-10,10,2,2,143892,46,4.3478260869565215,0,11,0
2025-11-10,11,2,1,108074,44,4.545454545454546,0,11,0
2025-11-10,12,2,2,82560,49,4.081632653061225,0,11,0
2025-11-11,1,2,1,89151,39,5.128205128205128,1,11,0
2025-11-11,2,4,1,262081,35,11.428571428571429,1,11,0
2025-11-11,3,2,2,163681,44,4.545454545454546,1,11,0
2025-11-11,6,1,0,25665,40,2.5,1,11,0
2025-11-11,7,3,2,190948,47,6.382978723404255,1,11,0
2025-11-11,8,2,1,243587,37,5.405405405405405,1,11,0
2025-11-11,9,2,0,208006,37,5.405405405405405,1,11,0
2025-11-11,10,4,4,245985,46,8.695652173913043,1,11,0
2025-11-11,11,2,1,108074,44,4.545454545454546,1,11,0
2025-11-11,12,2,2,82560,49,4.081632653061225,1,11,0
2025-11-12,1,2,1,89151,39,5.128205128205128,2,11,0
2025-11-12,2,5,2,365665,35,14.285714285714285,2,11,0
2025-11-12,3,3,3,271426,44,6.8181818181818175,2,11,0
2025-11-12,5,1,0,103122,48,2.083333333333333,2,11,0
2025-11-12,6,1,0,25665,40,2.5,2,11,0
2025-11-12,7,2,2,140999,47,4.25531914893617,2,11,0
2025-11-12,8,1,1,114650,37,2.7027027027027026,2,11,0
2025-11-12,9,1,0,106057,37,2.7027027027027026,2,11,0
2025-11-12,10,3,3,115299,46,6.521739130434782,2,11,0
2025-11-12,11,1,0,89688,44,2.272727272727273,2,11,0
2025-11-12,12,1,1,36189,49,2.0408163265306123,2,11,0
2025-11-13,1,2,1,89151,39,5.128205128205128,3,11,0
2025-11-13,2,5,2,365665,35,14.285714285714285,3,11,0
2025-11-13,3,2,2,116398,44,4.545454545454546,3,11,0
2025-11-13,5,1,0,103122,48,2.083333333333333,3,11,0
2025-11-13,6,1,0,25665,40,2.5,3,11,0
2025-11-13,7,2,2,140999,47,4.25531914893617,3,11,0
2025-11-13,8,1,1,114650,37,2.7027027027027026,3,11,0
2025-11-13,10,4,3,215711,46,8.695652173913043,3,11,0
2025-11-14,1,1,1,62117,39,2.564102564102564,4,11,0
2025-11-14,2,4,2,252192,35,11.428571428571429,4,11,0
2025-11-14,3,2,2,116398,44,4.545454545454546,4,11,0
2025-11-14,5,1,0,103122,48,2.083333333333333,4,11,0
2025-11-14,6,1,0,68083,40,2.5,4,11,0
2025-11-14,7,3,3,201912,47,6.382978723404255,4,11,0
2025-11-14,10,5,3,287726,46,10.869565217391305,4,11,0
2025-11-14,12,1,0,10956,49,2.0408163265306123,4,11,0
2025-11-15,1,1,1,62117,39,2.564102564102564,5,11,1
2025-11-15,2,4,2,252192,35,11.428571428571429,5,11,1
2025-11-15,3,2,2,116398,44,4.545454545454546,5,11,1
2025-11-15,5,1,0,103122,48,2.083333333333333,5,11,1
2025-11-15,6,1,0,68083,40,2.5,5,11,1
2025-11-15,7,2,2,98716,47,4.25531914893617,5,11,1
2025-11-15,10,5,3,287726,46,10.869565217391305,5,11,1
2025-11-15,12,1,0,10956,49,2.0408163265306123,5,11,1
2025-11-16,1,1,1,62117,39,2.564102564102564,6,11,1
2025-11-16,2,3,1,148608,35,8.571428571428571,6,11,1
2025-11-16,3,2,2,116398,44,4.545454545454546,6,11,1
2025-11-16,5,1,0,103122,48,2.083333333333333,6,11,1
2025-11-16,6,1,0,68083,40,2.5,6,11,1
2025-11-16,7,1,1,60913,47,2.127659574468085,6,11,1
2025-11-16,10,5,3,287726,46,10.869565217391305,6,11,1
2025-11-16,12,3,0,142758,49,6.122448979591836,6,11,1
2025-11-17,1,1,1,62117,39,2.564102564102564,0,11,0
2025-11-17,2,2,1,74213,35,5.714285714285714,0,11,0
2025-11-17,3,2,2,116398,44,4.545454545454546,0,11,0
2025-11-17,5,1,0,103122,48,2.083333333333333,0,11,0
2025-11-17,6,1,0,68083,40,2.5,0,11,0
2025-11-17,7,1,1,60913,47,2.127659574468085,0,11,0
2025-11-17,8,1,1,118010,37,2.7027027027027026,0,11,0
2025-11-17,10,3,2,174186,46,6.521739130434782,0,11,0
2025-11-17,11,1,0,92576,44,2.272727272727273,0,11,0
2025-11-17,12,3,0,142758,49,6.122448979591836,0,11,0
2025-11-18,1,2,1,191985,39,5.128205128205128,1,11,0
2025-11-18,2,2,1,74213,35,5.714285714285714,1,11,0
2025-11-18,3,2,2,116398,44,4.545454545454546,1,11,0
2025-11-18,5,1,0,103122,48,2.083333333333333,1,11,0
2025-11-18,6,1,0,68083,40,2.5,1,11,0
2025-11-18,7,1,1,60913,47,2.127659574468085,1,11,0
2025-11-18,8,1,1,118010,37,2.7027027027027026,1,11,0
2025-11-18,10,4,3,305076,46,8.695652173913043,1,11,0
2025-11-18,11,1,0,92576,44,2.272727272727273,1,11,0
2025-11-18,12,4,0,189338,49,8.16326530612245,1,11,0
2025-11-19,1,1,0,129868,39,2.564102564102564,2,11,0
2025-11-19,2,1,1,63571,35,2.857142857142857,2,11,0
2025-11-19,3,1,1,107745,44,2.272727272727273,2,11,0
2025-11-19,5,1,0,103122,48,2.083333333333333,2,11,0
2025-11-19,6,1,0,68083,40,2.5,2,11,0
2025-11-19,7,1,1,60913,47,2.127659574468085,2,11,0
2025-11-19,8,1,1,118010,37,2.7027027027027026,2,11,0
2025-11-19,10,3,2,291870,46,6.521739130434782,2,11,0
2025-11-19,11,1,0,92576,44,2.272727272727273,2,11,0
2025-11-19,12,4,0,189338,49,8.16326530612245,2,11,0
2025-11-20,1,1,0,129868,39,2.564102564102564,3,11,0
2025-11-20,2,1,1,63571,35,2.857142857142857,3,11,0
2025-11-20,3,1,1,107745,44,2.272727272727273,3,11,0
2025-11-20,5,1,0,103122,48,2.083333333333333,3,11,0
2025-11-20,6,1,0,68083,40,2.5,3,11,0
2025-11-20,7,1,1,60913,47,2.127659574468085,3,11,0
2025-11-20,8,1,1,118010,37,2.7027027027027026,3,11,0
2025-11-20,10,2,1,238058,46,4.3478260869565215,3,11,0
2025-11-20,11,1,0,92576,44,2.272727272727273,3,11,0
2025-11-20,12,4,0,189338,49,8.16326530612245,3,11,0
2025-11-21,1,2,1,166321,39,5.128205128205128,4,11,0
2025-11-21,2,1,1,42720,35,2.857142857142857,4,11,0
2025-11-21,3,1,1,107745,44,2.272727272727273,4,11,0
2025-11-21,6,2,1,189320,40,5.0,4,11,0
2025-11-21,8,2,1,172744,37,5.405405405405405,4,11,0
2025-11-21,10,2,1,238058,46,4.3478260869565215,4,11,0
2025-11-21,11,1,0,92576,44,2.272727272727273,4,11,0
2025-11-21,12,3,0,81328,49,6.122448979591836,4,11,0
2025-11-22,1,2,1,166321,39,5.128205128205128,5,11,1
2025-11-22,2,1,1,42720,35,2.857142857142857,5,11,1
2025-11-22,4,1,0,15951,34,2.941176470588235,5,11,1
2025-11-22,6,2,1,189320,40,5.0,5,11,1
2025-11-22,8,2,1,172744,37,5.405405405405405,5,11,1
2025-11-22,10,2,1,238058,46,4.3478260869565215,5,11,1
2025-11-22,12,3,0,81328,49,6.122448979591836,5,11,1
2025-11-23,1,3,2,242357,39,7.6923076923076925,6,11,1
